series_id,market,gender,category,trend_label,model,rmse,r2
us_female_denim_13,us,female,denim,flat,seasonal_naive,0.016573636884763085,0.9979234130091086
us_female_denim_14,us,female,denim,declining,seasonal_naive,0.09625319638142724,-1.1701602894020064
us_female_denim_15,us,female,denim,declining,seasonal_naive,0.04327398912971955,0.9662688496720794
us_female_denim_16,us,female,denim,increasing,seasonal_naive,0.11161776616138952,0.5963089387104421
us_female_denim_17,us,female,denim,declining,seasonal_naive,0.006733141692807559,0.0
us_female_denim_18,us,female,denim,declining,seasonal_naive,0.0,1.0
us_female_denim_19,us,female,denim,declining,seasonal_naive,0.01794084363850327,0.0
us_female_denim_2,us,female,denim,increasing,seasonal_naive,0.13134855612423016,-2.127033938018591
us_female_denim_20,us,female,denim,increasing,seasonal_naive,0.11366276869396669,0.28099496881487573
us_female_denim_21,us,female,denim,flat,seasonal_naive,0.05256540625911386,0.9149509971547509
us_female_denim_22,us,female,denim,declining,seasonal_naive,0.012842754495824745,0.0
us_female_denim_23,us,female,denim,increasing,seasonal_naive,0.10925256084757148,0.7547113023068366
us_female_denim_24,us,female,denim,declining,seasonal_naive,0.10176251335124926,0.8402489217037026
us_female_denim_25,us,female,denim,declining,seasonal_naive,0.0,1.0
us_female_denim_26,us,female,denim,increasing,seasonal_naive,0.0809370468394352,0.007239696953634578
us_female_denim_27,us,female,denim,declining,seasonal_naive,0.05001148100636224,0.9639342966752543
us_female_denim_28,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_29,us,female,denim,increasing,seasonal_naive,0.13424560620800138,0.7433029750466764
us_female_denim_3,us,female,denim,declining,seasonal_naive,0.07112702316767,0.595787536084655
us_female_denim_30,us,female,denim,declining,seasonal_naive,0.003407736867385835,0.0
us_female_denim_31,us,female,denim,increasing,seasonal_naive,0.1863530029814192,-9.306498116593286
us_female_denim_32,us,female,denim,declining,seasonal_naive,0.06985657610279115,0.0
us_female_denim_33,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_34,us,female,denim,increasing,seasonal_naive,0.14841185985139146,0.3471370334213658
us_female_denim_35,us,female,denim,declining,seasonal_naive,0.1235531268737658,0.7827924603494688
us_female_denim_36,us,female,denim,flat,seasonal_naive,0.02176348243511159,0.9890950212803226
us_female_denim_37,us,female,denim,increasing,seasonal_naive,0.08022149838002873,0.7691210917180884
us_female_denim_38,us,female,denim,declining,seasonal_naive,0.0,1.0
us_female_denim_39,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_4,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_40,us,female,denim,increasing,seasonal_naive,0.1504097712801204,-5.143271949760231
us_female_denim_41,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_42,us,female,denim,increasing,seasonal_naive,0.1584938409502907,-0.6372731441080084
us_female_denim_43,us,female,denim,increasing,seasonal_naive,0.09751077766617607,0.8802997163221072
us_female_denim_44,us,female,denim,increasing,seasonal_naive,0.0739954016038416,0.9245381732328856
us_female_denim_45,us,female,denim,declining,seasonal_naive,0.11823722670174781,-3.7537176097682945
us_female_denim_46,us,female,denim,increasing,seasonal_naive,0.16084358233715798,-1.3753993211179125
us_female_denim_47,us,female,denim,declining,seasonal_naive,0.10560765964288661,-20.689209045553753
us_female_denim_48,us,female,denim,declining,seasonal_naive,0.10260913691662384,0.4543936342890721
us_female_denim_49,us,female,denim,increasing,seasonal_naive,0.13572822527747108,0.5670911337583364
us_female_denim_5,us,female,denim,increasing,seasonal_naive,0.0822718359205478,0.8259929961682424
us_female_denim_50,us,female,denim,declining,seasonal_naive,0.09365384119797616,-6.908621475815904
us_female_denim_51,us,female,denim,declining,seasonal_naive,0.0,1.0
us_female_denim_52,us,female,denim,flat,seasonal_naive,0.019799835318404877,0.9597199212522746
us_female_denim_53,us,female,denim,increasing,seasonal_naive,0.05230144722529066,-0.5628844731194396
us_female_denim_54,us,female,denim,increasing,seasonal_naive,0.17089350492280642,-0.06815060800694939
us_female_denim_55,us,female,denim,increasing,seasonal_naive,0.17234317245852898,-0.015416817032828156
us_female_denim_56,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_57,us,female,denim,increasing,seasonal_naive,0.1442357816631305,-0.19846439944255923
us_female_denim_58,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_59,us,female,denim,declining,seasonal_naive,0.0029614082818637797,0.0
us_female_denim_6,us,female,denim,declining,seasonal_naive,0.0,1.0
us_female_denim_60,us,female,denim,declining,seasonal_naive,0.020101892139021894,0.0
us_female_denim_61,us,female,denim,declining,seasonal_naive,0.043441978845878956,-51.96452902003845
us_female_denim_62,us,female,denim,declining,seasonal_naive,0.0,1.0
us_female_denim_63,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_64,us,female,denim,increasing,seasonal_naive,0.1328606270747646,0.5576883407252533
us_female_denim_65,us,female,denim,increasing,seasonal_naive,0.17273153702815577,0.3370112100164341
us_female_denim_66,us,female,denim,declining,seasonal_naive,0.08306346251158128,0.930744467112391
us_female_denim_67,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_68,us,female,denim,increasing,seasonal_naive,0.17348713645372346,-0.4989299964128966
us_female_denim_69,us,female,denim,declining,seasonal_naive,0.15138447805295582,0.5383877905061512
us_female_denim_7,us,female,denim,flat,seasonal_naive,0.1684829392368036,0.7140609546024614
us_female_denim_70,us,female,denim,declining,seasonal_naive,0.0767146484704315,0.0
us_female_denim_71,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_72,us,female,denim,increasing,seasonal_naive,0.14770946665896148,0.20491978750841566
us_female_denim_73,us,female,denim,declining,seasonal_naive,0.052767597443431395,0.9688804959135885
us_female_denim_74,us,female,denim,increasing,seasonal_naive,0.045904118844374855,0.9561458194747584
us_female_denim_75,us,female,denim,flat,seasonal_naive,0.09265293725806778,0.9261942351541815
us_female_denim_76,us,female,denim,increasing,seasonal_naive,0.13248239976951295,0.7929397371273428
us_female_denim_77,us,female,denim,increasing,seasonal_naive,0.10199258482109565,0.7773229239758731
us_female_denim_78,us,female,denim,declining,seasonal_naive,0.08342607473099294,0.13347824433988853
us_female_denim_79,us,female,denim,increasing,seasonal_naive,0.15520276182849096,-0.026814989345068874
us_female_denim_8,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_80,us,female,denim,increasing,seasonal_naive,0.11081708388954103,0.8522616444164168
us_female_denim_81,us,female,denim,increasing,seasonal_naive,0.15644736766932105,0.5292887500856236
us_female_denim_82,us,female,denim,declining,seasonal_naive,0.041826498996516664,0.0
us_female_denim_83,us,female,denim,increasing,seasonal_naive,0.12980256929646752,-0.6635843988362553
us_female_denim_84,us,female,denim,flat,seasonal_naive,0.0,1.0
us_female_denim_85,us,female,denim,increasing,seasonal_naive,0.1231948526893532,0.6336847423316369
us_female_denim_86,us,female,denim,declining,seasonal_naive,0.12038172091187796,-3.684163076131826
us_female_denim_87,us,female,denim,increasing,seasonal_naive,0.1954709048673463,-3.176793985691641
us_female_denim_88,us,female,denim,increasing,seasonal_naive,0.13366937221037792,8.069938424593026e-05
us_female_denim_89,us,female,denim,increasing,seasonal_naive,0.0751839260015731,0.9627195382918787
us_female_denim_9,us,female,denim,declining,seasonal_naive,0.06421683390212114,0.9362454763917362
us_female_denim_90,us,female,denim,flat,seasonal_naive,0.05480116158764258,0.9705470597023534
us_female_denim_91,us,female,denim,flat,seasonal_naive,0.022419375103485392,0.9957863443001723
us_female_denim_92,us,female,denim,declining,seasonal_naive,0.10570737291610505,0.34415954774575797
us_female_denim_93,us,female,denim,increasing,seasonal_naive,0.1391605922103569,0.20493411961408614
us_female_denim_94,us,female,denim,flat,seasonal_naive,0.021456102112579298,0.9964863212250744
us_female_denim_95,us,female,denim,declining,seasonal_naive,0.0,1.0
us_female_denim_96,us,female,denim,increasing,seasonal_naive,0.11501687958419139,0.76944331283146
us_female_denim_97,us,female,denim,increasing,seasonal_naive,0.16837898423987746,-0.7481717133460444
us_female_denim_98,us,female,denim,flat,seasonal_naive,0.02396304556956591,0.9957043389297267
us_female_denim_99,us,female,denim,declining,seasonal_naive,0.02016895408575094,0.0
us_female_dresses_0,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_1,us,female,dresses,increasing,seasonal_naive,0.1554596102409073,-1.2028031551212268
us_female_dresses_10,us,female,dresses,declining,seasonal_naive,0.12776283429640534,0.7119541447595359
us_female_dresses_11,us,female,dresses,increasing,seasonal_naive,0.12157624120620697,0.7943253428287653
us_female_dresses_12,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_13,us,female,dresses,increasing,seasonal_naive,0.05837021191071182,0.9441495167425961
us_female_dresses_14,us,female,dresses,declining,seasonal_naive,0.03410423402961635,0.0
us_female_dresses_15,us,female,dresses,increasing,seasonal_naive,0.17624440052315588,-1.7666544732431224
us_female_dresses_16,us,female,dresses,flat,seasonal_naive,0.05740216445499685,0.9541032285708686
us_female_dresses_17,us,female,dresses,increasing,seasonal_naive,0.11145853890012813,0.8324519603361331
us_female_dresses_18,us,female,dresses,increasing,seasonal_naive,0.10204126628165548,0.7524810718924625
us_female_dresses_19,us,female,dresses,increasing,seasonal_naive,0.15348475494104577,0.43376138540621
us_female_dresses_2,us,female,dresses,declining,seasonal_naive,0.09534383394971514,-2.2811760024987233
us_female_dresses_20,us,female,dresses,declining,seasonal_naive,0.024672944675593823,0.0
us_female_dresses_21,us,female,dresses,declining,seasonal_naive,0.053500320595915585,0.9740635321109897
us_female_dresses_22,us,female,dresses,declining,seasonal_naive,0.0,1.0
us_female_dresses_23,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_24,us,female,dresses,declining,seasonal_naive,0.04594116000068366,-18.673877102350794
us_female_dresses_25,us,female,dresses,increasing,seasonal_naive,0.1154684781538029,0.5128427053609201
us_female_dresses_26,us,female,dresses,increasing,seasonal_naive,0.10295678914801684,0.8539473520035704
us_female_dresses_27,us,female,dresses,declining,seasonal_naive,0.10061164561218135,0.8044758668565476
us_female_dresses_28,us,female,dresses,increasing,seasonal_naive,0.10211190004517551,0.7673114136646111
us_female_dresses_29,us,female,dresses,flat,seasonal_naive,0.028085453120013745,0.8857032204222385
us_female_dresses_3,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_30,us,female,dresses,increasing,seasonal_naive,0.09191796962508582,0.8888830919736455
us_female_dresses_31,us,female,dresses,increasing,seasonal_naive,0.1589600648596526,0.5428659776619658
us_female_dresses_32,us,female,dresses,increasing,seasonal_naive,0.10461674095533965,0.8057263637548109
us_female_dresses_33,us,female,dresses,declining,seasonal_naive,0.06467285091019627,0.7738612959743254
us_female_dresses_34,us,female,dresses,increasing,seasonal_naive,0.12651293866606142,-0.8049020899940786
us_female_dresses_35,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_36,us,female,dresses,flat,seasonal_naive,0.09663804183726024,0.8070307669538191
us_female_dresses_37,us,female,dresses,increasing,seasonal_naive,0.15142697265807595,0.3527867818206477
us_female_dresses_38,us,female,dresses,declining,seasonal_naive,0.09943622646618726,0.7822782430500019
us_female_dresses_39,us,female,dresses,declining,seasonal_naive,0.08765898500017344,0.8513259736209222
us_female_dresses_4,us,female,dresses,flat,seasonal_naive,0.06832485749947372,0.9651734828937789
us_female_dresses_40,us,female,dresses,increasing,seasonal_naive,0.1665119073067007,-13.894646125824519
us_female_dresses_41,us,female,dresses,increasing,seasonal_naive,0.13148607791919847,0.47959347267845154
us_female_dresses_42,us,female,dresses,flat,seasonal_naive,0.053033300519757805,0.9768372043987222
us_female_dresses_43,us,female,dresses,declining,seasonal_naive,0.0,1.0
us_female_dresses_44,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_45,us,female,dresses,increasing,seasonal_naive,0.09803088910729875,0.8328493346065231
us_female_dresses_46,us,female,dresses,increasing,seasonal_naive,0.12761617712972634,0.5944045073024999
us_female_dresses_47,us,female,dresses,increasing,seasonal_naive,0.07808896667090788,0.8683318304464082
us_female_dresses_48,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_49,us,female,dresses,increasing,seasonal_naive,0.09674029397179099,0.7720657491420553
us_female_dresses_5,us,female,dresses,increasing,seasonal_naive,0.09953425072101647,0.8842939263272805
us_female_dresses_50,us,female,dresses,declining,seasonal_naive,0.050644504845302946,0.764384507434967
us_female_dresses_51,us,female,dresses,increasing,seasonal_naive,0.049452371378893516,0.9180900265580041
us_female_dresses_52,us,female,dresses,increasing,seasonal_naive,0.14206205002601419,-1.1773081646978532
us_female_dresses_53,us,female,dresses,increasing,seasonal_naive,0.13455986146244245,0.514460520377438
us_female_dresses_54,us,female,dresses,increasing,seasonal_naive,0.09067170245363305,0.7673432683485715
us_female_dresses_55,us,female,dresses,increasing,seasonal_naive,0.11918530945643485,0.809578516670094
us_female_dresses_56,us,female,dresses,increasing,seasonal_naive,0.10420502845485136,0.8664591255749141
us_female_dresses_57,us,female,dresses,declining,seasonal_naive,0.08599846730145672,0.8622560211389452
us_female_dresses_58,us,female,dresses,increasing,seasonal_naive,0.118312975709237,0.7323099842578239
us_female_dresses_59,us,female,dresses,declining,seasonal_naive,0.0587760054088477,0.9492719465288991
us_female_dresses_6,us,female,dresses,flat,seasonal_naive,0.02772662162427871,0.9907193857998133
us_female_dresses_60,us,female,dresses,declining,seasonal_naive,0.10523212289127912,-6.301070953497201
us_female_dresses_61,us,female,dresses,increasing,seasonal_naive,0.1562813278120396,-0.009413568402081296
us_female_dresses_62,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_63,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_64,us,female,dresses,increasing,seasonal_naive,0.09516738475079771,0.6609501352500915
us_female_dresses_65,us,female,dresses,increasing,seasonal_naive,0.14417290802858057,0.3863018333025261
us_female_dresses_66,us,female,dresses,increasing,seasonal_naive,0.06182246238854046,0.9010083153517086
us_female_dresses_67,us,female,dresses,declining,seasonal_naive,0.12261934254969226,-0.6986768489309685
us_female_dresses_68,us,female,dresses,flat,seasonal_naive,0.0231684988589229,0.9956601271501375
us_female_dresses_69,us,female,dresses,increasing,seasonal_naive,0.07339272141949633,0.9542448431582372
us_female_dresses_7,us,female,dresses,increasing,seasonal_naive,0.15982720499652064,-0.34454493611855264
us_female_dresses_70,us,female,dresses,increasing,seasonal_naive,0.15356537466968068,0.44487998839554443
us_female_dresses_71,us,female,dresses,increasing,seasonal_naive,0.16665320501416894,-1.9153187941754624
us_female_dresses_72,us,female,dresses,increasing,seasonal_naive,0.14562104195699804,0.18068796762864714
us_female_dresses_73,us,female,dresses,flat,seasonal_naive,0.08687221549254513,0.8192171263410831
us_female_dresses_74,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_75,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_76,us,female,dresses,declining,seasonal_naive,0.0514012343831884,0.9650811466263746
us_female_dresses_77,us,female,dresses,increasing,seasonal_naive,0.1274719447031805,0.6882240003186011
us_female_dresses_78,us,female,dresses,declining,seasonal_naive,0.08792803066906146,-18.51969190007257
us_female_dresses_79,us,female,dresses,increasing,seasonal_naive,0.1269329368570149,0.7063630027006353
us_female_dresses_8,us,female,dresses,increasing,seasonal_naive,0.0856749915602093,0.9078173531481424
us_female_dresses_80,us,female,dresses,declining,seasonal_naive,0.09719213833680485,0.5026503913742906
us_female_dresses_81,us,female,dresses,declining,seasonal_naive,0.11592720247497745,-0.37181876212005305
us_female_dresses_82,us,female,dresses,increasing,seasonal_naive,0.12386346050395794,-0.5341523878871473
us_female_dresses_83,us,female,dresses,increasing,seasonal_naive,0.08554162571279642,0.5343387947383184
us_female_dresses_84,us,female,dresses,declining,seasonal_naive,0.08508450428432782,0.8595588085773104
us_female_dresses_85,us,female,dresses,declining,seasonal_naive,0.0,1.0
us_female_dresses_86,us,female,dresses,increasing,seasonal_naive,0.11519430727612473,0.7572152650553776
us_female_dresses_87,us,female,dresses,increasing,seasonal_naive,0.12412781057340583,0.6571940532273012
us_female_dresses_88,us,female,dresses,increasing,seasonal_naive,0.051281526560483924,0.4001349920948538
us_female_dresses_89,us,female,dresses,declining,seasonal_naive,0.03520172763709172,0.9570463298190336
us_female_dresses_9,us,female,dresses,increasing,seasonal_naive,0.15664758489191136,-1.8419215076082054
us_female_dresses_90,us,female,dresses,declining,seasonal_naive,0.09899438999254391,-4.296482389068373
us_female_dresses_91,us,female,dresses,flat,seasonal_naive,0.04223346288605122,0.9796738483879526
us_female_dresses_92,us,female,dresses,increasing,seasonal_naive,0.15358486993376105,-0.017431709687075747
us_female_dresses_93,us,female,dresses,declining,seasonal_naive,0.046266203430757796,0.0
us_female_dresses_94,us,female,dresses,flat,seasonal_naive,0.08608932932728813,0.8247212002942677
us_female_dresses_95,us,female,dresses,increasing,seasonal_naive,0.15374538563706303,0.254419692966005
us_female_dresses_96,us,female,dresses,declining,seasonal_naive,0.050606494974992616,0.8528211362948057
us_female_dresses_97,us,female,dresses,declining,seasonal_naive,0.09800388666289747,0.6844162359246179
us_female_dresses_98,us,female,dresses,flat,seasonal_naive,0.0,1.0
us_female_dresses_99,us,female,dresses,increasing,seasonal_naive,0.13665373799604816,0.47776118809785184
us_female_knitwear_0,us,female,knitwear,declining,seasonal_naive,0.10120766186368395,-0.6675259766004591
us_female_knitwear_1,us,female,knitwear,flat,seasonal_naive,0.025072735644438533,0.9734871164396519
us_female_knitwear_10,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_11,us,female,knitwear,flat,seasonal_naive,0.05737682348999245,0.8660330015048425
us_female_knitwear_12,us,female,knitwear,declining,seasonal_naive,0.08321089474659549,0.9055568877257958
us_female_knitwear_13,us,female,knitwear,declining,seasonal_naive,0.05570049799868696,0.0
us_female_knitwear_14,us,female,knitwear,declining,seasonal_naive,0.077678064015229,0.8050385400531297
us_female_knitwear_15,us,female,knitwear,increasing,seasonal_naive,0.16228336423102527,-1.4521465417675516
us_female_knitwear_16,us,female,knitwear,increasing,seasonal_naive,0.08594482307698686,0.9262057789757268
us_female_knitwear_17,us,female,knitwear,increasing,seasonal_naive,0.13041230643464216,0.4873348741406047
us_female_knitwear_18,us,female,knitwear,declining,seasonal_naive,0.0,1.0
us_female_knitwear_19,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_2,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_20,us,female,knitwear,declining,seasonal_naive,0.10416910231688749,0.7647962205378225
us_female_knitwear_21,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_22,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_23,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_24,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_25,us,female,knitwear,increasing,seasonal_naive,0.20078576342217963,-0.15615677703581343
us_female_knitwear_26,us,female,knitwear,declining,seasonal_naive,0.10030520086820757,0.8440340795354492
us_female_knitwear_27,us,female,knitwear,declining,seasonal_naive,0.17756961920130607,-4.974101308354443
us_female_knitwear_28,us,female,knitwear,increasing,seasonal_naive,0.11563863110553291,0.6243756109996683
us_female_knitwear_29,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_3,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_30,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_31,us,female,knitwear,increasing,seasonal_naive,0.17771333797151834,-2.2103142909171822
us_female_knitwear_32,us,female,knitwear,increasing,seasonal_naive,0.17177094205025217,-3.0044492773508846
us_female_knitwear_33,us,female,knitwear,increasing,seasonal_naive,0.10480940872451705,0.7634286869248758
us_female_knitwear_34,us,female,knitwear,increasing,seasonal_naive,0.13284550424525596,0.30112633576723613
us_female_knitwear_35,us,female,knitwear,declining,seasonal_naive,0.09803793391156207,0.7118338087923383
us_female_knitwear_36,us,female,knitwear,declining,seasonal_naive,0.025837177378910635,0.0
us_female_knitwear_37,us,female,knitwear,increasing,seasonal_naive,0.03889227168442209,0.952233052309432
us_female_knitwear_38,us,female,knitwear,increasing,seasonal_naive,0.14860312769394504,0.02257295550641114
us_female_knitwear_39,us,female,knitwear,increasing,seasonal_naive,0.13290895786365614,0.8087383614395618
us_female_knitwear_4,us,female,knitwear,increasing,seasonal_naive,0.1428666731049779,-0.283384504306214
us_female_knitwear_40,us,female,knitwear,increasing,seasonal_naive,0.15405603754725733,-0.4579676987807275
us_female_knitwear_41,us,female,knitwear,declining,seasonal_naive,0.0,1.0
us_female_knitwear_42,us,female,knitwear,increasing,seasonal_naive,0.12426365785746556,0.7457860953759442
us_female_knitwear_43,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_44,us,female,knitwear,increasing,seasonal_naive,0.05377821846759525,0.9441605978212061
us_female_knitwear_45,us,female,knitwear,increasing,seasonal_naive,0.10904367201112594,0.794834692085922
us_female_knitwear_46,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_47,us,female,knitwear,declining,seasonal_naive,0.0,1.0
us_female_knitwear_48,us,female,knitwear,flat,seasonal_naive,0.035938072822090036,0.9475755313136557
us_female_knitwear_49,us,female,knitwear,declining,seasonal_naive,0.08379939764376065,0.8549707028181464
us_female_knitwear_5,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_50,us,female,knitwear,flat,seasonal_naive,0.12390074890427394,0.8100346506029906
us_female_knitwear_51,us,female,knitwear,increasing,seasonal_naive,0.10645921793909055,0.8314340921443305
us_female_knitwear_52,us,female,knitwear,increasing,seasonal_naive,0.11001031766409619,-5.280065481810303
us_female_knitwear_53,us,female,knitwear,increasing,seasonal_naive,0.11984652231803589,0.7679646906717932
us_female_knitwear_54,us,female,knitwear,increasing,seasonal_naive,0.08641549358659606,0.9117183046905639
us_female_knitwear_55,us,female,knitwear,declining,seasonal_naive,0.07738581260228426,0.0
us_female_knitwear_56,us,female,knitwear,declining,seasonal_naive,0.08118262912871237,0.7975943638854663
us_female_knitwear_57,us,female,knitwear,increasing,seasonal_naive,0.09347223776082346,0.9005979294096504
us_female_knitwear_58,us,female,knitwear,declining,seasonal_naive,0.05837938365583259,0.0
us_female_knitwear_59,us,female,knitwear,increasing,seasonal_naive,0.17529563095524195,0.5085468562264287
us_female_knitwear_6,us,female,knitwear,increasing,seasonal_naive,0.16980458086475247,-1.281230393274107
us_female_knitwear_60,us,female,knitwear,declining,seasonal_naive,0.06670485753717381,-0.0007337632521551285
us_female_knitwear_61,us,female,knitwear,increasing,seasonal_naive,0.16550061525834925,-2.5926384564469944
us_female_knitwear_62,us,female,knitwear,increasing,seasonal_naive,0.08545541829408469,0.527756192040727
us_female_knitwear_63,us,female,knitwear,increasing,seasonal_naive,0.04024813514065694,0.9854723908084188
us_female_knitwear_64,us,female,knitwear,declining,seasonal_naive,0.07658720940014294,0.8911052600794261
us_female_knitwear_65,us,female,knitwear,increasing,seasonal_naive,0.14840192993416768,-1.24281005207534
us_female_knitwear_66,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_67,us,female,knitwear,declining,seasonal_naive,0.042405718500492316,0.0
us_female_knitwear_68,us,female,knitwear,increasing,seasonal_naive,0.1628707104628785,-1.7351429014729347
us_female_knitwear_69,us,female,knitwear,increasing,seasonal_naive,0.03479947425125674,0.9682152920329988
us_female_knitwear_7,us,female,knitwear,flat,seasonal_naive,0.07961971021569167,0.9294441729767031
us_female_knitwear_70,us,female,knitwear,declining,seasonal_naive,0.11328568666847699,-0.795279631679463
us_female_knitwear_71,us,female,knitwear,declining,seasonal_naive,0.019453502638537172,0.0
us_female_knitwear_72,us,female,knitwear,declining,seasonal_naive,0.13885493252089728,0.08579827837617593
us_female_knitwear_73,us,female,knitwear,flat,seasonal_naive,0.02628697020278517,0.9939796287314464
us_female_knitwear_74,us,female,knitwear,increasing,seasonal_naive,0.1635159347123702,-1.4046139622638232
us_female_knitwear_75,us,female,knitwear,increasing,seasonal_naive,0.059747226209513164,0.930879172460751
us_female_knitwear_76,us,female,knitwear,increasing,seasonal_naive,0.14232228461479932,0.5762518147819915
us_female_knitwear_77,us,female,knitwear,declining,seasonal_naive,0.030033730743476667,0.6318276064519297
us_female_knitwear_78,us,female,knitwear,increasing,seasonal_naive,0.11049580684855366,0.856763964416987
us_female_knitwear_79,us,female,knitwear,declining,seasonal_naive,0.0,1.0
us_female_knitwear_8,us,female,knitwear,declining,seasonal_naive,0.036639062770309025,0.0
us_female_knitwear_80,us,female,knitwear,increasing,seasonal_naive,0.09220004504019026,0.7800014368256816
us_female_knitwear_81,us,female,knitwear,increasing,seasonal_naive,0.07438776278862679,0.9448582720808717
us_female_knitwear_82,us,female,knitwear,increasing,seasonal_naive,0.15354325989981166,0.13181242851717
us_female_knitwear_83,us,female,knitwear,increasing,seasonal_naive,0.16171436383159585,0.07335390817326592
us_female_knitwear_84,us,female,knitwear,declining,seasonal_naive,0.10306297979533494,0.8226296405002737
us_female_knitwear_85,us,female,knitwear,declining,seasonal_naive,0.0,1.0
us_female_knitwear_86,us,female,knitwear,declining,seasonal_naive,0.05465059615548365,0.0
us_female_knitwear_87,us,female,knitwear,declining,seasonal_naive,0.08519622967023331,0.5264982039874042
us_female_knitwear_88,us,female,knitwear,increasing,seasonal_naive,0.1290886504927908,-0.17223466415512179
us_female_knitwear_89,us,female,knitwear,increasing,seasonal_naive,0.09738468599020401,0.9247507437380301
us_female_knitwear_9,us,female,knitwear,increasing,seasonal_naive,0.12730957320464326,0.6975281847262709
us_female_knitwear_90,us,female,knitwear,increasing,seasonal_naive,0.08986496500354448,0.5244318476296895
us_female_knitwear_91,us,female,knitwear,increasing,seasonal_naive,0.15342629700560229,0.19379593698575803
us_female_knitwear_92,us,female,knitwear,declining,seasonal_naive,0.0,1.0
us_female_knitwear_93,us,female,knitwear,declining,seasonal_naive,0.0,1.0
us_female_knitwear_94,us,female,knitwear,increasing,seasonal_naive,0.14648679206143497,-0.5649619777978727
us_female_knitwear_95,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_96,us,female,knitwear,declining,seasonal_naive,0.04240039681704318,0.0
us_female_knitwear_97,us,female,knitwear,flat,seasonal_naive,0.0,1.0
us_female_knitwear_98,us,female,knitwear,increasing,seasonal_naive,0.1393873656802038,0.5321981681300769
us_female_knitwear_99,us,female,knitwear,declining,seasonal_naive,0.0902247884922295,0.7944704756448958
us_female_outerwear_0,us,female,outerwear,increasing,seasonal_naive,0.09411868320786393,0.8176597233550758
us_female_outerwear_1,us,female,outerwear,flat,seasonal_naive,0.0,1.0
us_female_outerwear_10,us,female,outerwear,declining,seasonal_naive,0.07290884287517713,-386.8596793119622
us_female_outerwear_11,us,female,outerwear,declining,seasonal_naive,0.09389286488855825,0.7800866267591519
us_female_outerwear_12,us,female,outerwear,increasing,seasonal_naive,0.1314576275593243,0.32481152395392066
us_female_outerwear_13,us,female,outerwear,flat,seasonal_naive,0.023340524130889124,0.9877277544100955
us_female_outerwear_14,us,female,outerwear,declining,seasonal_naive,0.0,1.0
us_female_outerwear_15,us,female,outerwear,increasing,seasonal_naive,0.15127728997315656,0.24451497597320582
us_female_outerwear_16,us,female,outerwear,increasing,seasonal_naive,0.15356995638201298,-0.3679127897418961
us_female_outerwear_17,us,female,outerwear,increasing,seasonal_naive,0.06299889597481964,0.4036035606640277
us_female_outerwear_18,us,female,outerwear,declining,seasonal_naive,0.022737167768720767,0.0
us_female_outerwear_19,us,female,outerwear,flat,seasonal_naive,0.0,1.0
us_female_outerwear_2,us,female,outerwear,increasing,seasonal_naive,0.12182198233687443,0.5379747833483484
